0.064246;0.032036;0.062986;0.013570;0.072099;0.055477;0.050344;0.068963;0.090203;0.081355;0.079101;0.110197;0.095435;0.064753;0.059235
0.073740;0.065958;0.041850;0.018877;0.047522;0.038938;0.030225;0.088458;0.142520;0.050323;0.065345;0.095224;0.077754;0.085111;0.078157
0.074092;0.069878;0.041247;0.020152;0.047121;0.038668;0.029937;0.085699;0.138895;0.049412;0.063668;0.094380;0.077645;0.088355;0.080851
0.070298;0.055031;0.048560;0.018165;0.055831;0.044229;0.036145;0.078536;0.119810;0.059528;0.069488;0.102214;0.085371;0.081797;0.074997
0.068440;0.055425;0.049948;0.019179;0.059838;0.045878;0.037010;0.067385;0.104085;0.062028;0.066849;0.105552;0.091234;0.087577;0.079572
0.068992;0.052833;0.050208;0.018021;0.058871;0.045761;0.037339;0.073151;0.111517;0.062199;0.069231;0.104728;0.088883;0.082769;0.075498
0.143145;0.005568;0.101801;0.005295;0.107703;0.089420;0.154233;0.056227;0.022246;0.085671;0.045692;0.063766;0.077221;0.024915;0.017098
0.142442;0.005049;0.102722;0.004786;0.109375;0.089577;0.156796;0.054900;0.021238;0.086802;0.044953;0.063707;0.077631;0.023838;0.016185
0.098139;0.107281;0.006845;0.013416;0.005747;0.008325;0.003996;0.246395;0.334656;0.006987;0.021340;0.026418;0.016550;0.057328;0.046577
0.067063;0.029059;0.064602;0.012953;0.069504;0.054654;0.054171;0.080771;0.096301;0.083407;0.083283;0.104107;0.090137;0.056278;0.053709
0.141904;0.005518;0.101717;0.005227;0.108889;0.088707;0.154081;0.055521;0.022118;0.086610;0.045536;0.064268;0.078036;0.024780;0.017089
0.100170;0.120686;0.007930;0.015585;0.006897;0.009568;0.004657;0.222061;0.310321;0.008167;0.023239;0.030301;0.019453;0.066857;0.054108
0.105976;0.180473;0.004535;0.017780;0.003986;0.006343;0.002571;0.200746;0.277877;0.004677;0.015088;0.022865;0.014720;0.078936;0.063429
0.080260;0.093847;0.027120;0.019361;0.029153;0.026696;0.018243;0.116089;0.206282;0.031668;0.051919;0.075292;0.055978;0.088378;0.079712
0.066557;0.037227;0.057822;0.014062;0.064506;0.049754;0.045359;0.079293;0.110169;0.074355;0.078905;0.106706;0.088971;0.064579;0.061734
0.066346;0.035401;0.059349;0.013924;0.066184;0.051183;0.047035;0.078080;0.105416;0.076294;0.079755;0.106974;0.090022;0.063548;0.060489
0.143032;0.005883;0.102708;0.005692;0.105520;0.092910;0.151683;0.058380;0.022926;0.083077;0.046549;0.062918;0.075635;0.025737;0.017351
0.123055;0.010013;0.101096;0.009856;0.097943;0.100187;0.128115;0.067479;0.030553;0.078036;0.055963;0.065336;0.074932;0.034282;0.023154
0.092798;0.176934;0.010186;0.020979;0.011668;0.012826;0.006122;0.112549;0.201080;0.012241;0.026632;0.050221;0.035170;0.123730;0.106865
0.100150;0.280162;0.003987;0.030406;0.004516;0.006849;0.002518;0.108030;0.160370;0.004991;0.012885;0.025318;0.018962;0.127171;0.113686
0.093052;0.313159;0.003903;0.051363;0.004788;0.007809;0.002761;0.070309;0.101063;0.005341;0.011566;0.023635;0.020356;0.147144;0.143752
0.100348;0.314606;0.003027;0.038047;0.003494;0.005891;0.001994;0.097735;0.133732;0.003915;0.010245;0.020474;0.016186;0.129421;0.120883
0.104544;0.262008;0.003132;0.022933;0.003325;0.005263;0.001833;0.140872;0.201479;0.003748;0.011314;0.021316;0.015018;0.108132;0.095083
0.101648;0.294283;0.003497;0.033223;0.003867;0.006297;0.002238;0.109297;0.154108;0.004347;0.011587;0.022428;0.016984;0.124565;0.111631
0.108946;0.364980;0.000790;0.031037;0.000755;0.001982;0.000474;0.148281;0.153721;0.000966;0.003971;0.007364;0.005568;0.088658;0.082506
0.108170;0.284140;0.001710;0.021807;0.001664;0.003245;0.000971;0.167627;0.208157;0.001995;0.007279;0.013122;0.009265;0.091065;0.079784
0.104092;0.172603;0.002017;0.012163;0.001700;0.003186;0.001043;0.250995;0.309700;0.002084;0.008688;0.013159;0.008191;0.060928;0.049451
0.106646;0.240865;0.003279;0.021791;0.003254;0.005330;0.001882;0.162287;0.221769;0.003742;0.011694;0.020558;0.014374;0.098174;0.084354
0.111659;0.300669;0.000863;0.021113;0.000765;0.001901;0.000478;0.198902;0.206236;0.000967;0.004427;0.007551;0.005282;0.074432;0.064756
0.101380;0.370707;0.001399;0.044985;0.001537;0.003444;0.000922;0.100240;0.116171;0.001859;0.005807;0.011527;0.009572;0.115721;0.114730
0.081648;0.013594;0.087981;0.009733;0.097920;0.072957;0.094199;0.061691;0.047223;0.103551;0.070642;0.092506;0.092402;0.040237;0.033717
0.065853;0.033568;0.064251;0.015796;0.071301;0.055721;0.053525;0.073579;0.091598;0.081820;0.079596;0.103986;0.090126;0.061224;0.058056
0.092751;0.111633;0.015414;0.019671;0.014150;0.016650;0.009873;0.175561;0.273278;0.016354;0.036730;0.047245;0.031687;0.074984;0.064020
0.073427;0.020470;0.079723;0.013082;0.085887;0.066480;0.076629;0.068658;0.063220;0.096269;0.078065;0.095610;0.091698;0.048118;0.042666
0.067944;0.048306;0.053757;0.018354;0.060121;0.047476;0.042385;0.080415;0.116467;0.067187;0.074341;0.099998;0.084185;0.071006;0.068058
0.067930;0.024208;0.073168;0.013279;0.080283;0.061954;0.065134;0.070339;0.074312;0.092513;0.080613;0.102197;0.093047;0.052802;0.048221
0.113839;0.012213;0.098366;0.012137;0.095393;0.105051;0.116769;0.071412;0.033512;0.074849;0.061231;0.065475;0.075218;0.038702;0.025832
0.112073;0.012504;0.098132;0.012461;0.094938;0.106201;0.114698;0.072247;0.033924;0.074196;0.062532;0.065464;0.075024;0.039423;0.026183
0.140784;0.006144;0.099575;0.005751;0.109146;0.085171;0.151155;0.055420;0.023297;0.088071;0.046328;0.065582;0.079223;0.025849;0.018506
0.096581;0.011281;0.090589;0.009146;0.103867;0.076689;0.111867;0.058336;0.037766;0.101949;0.062157;0.084536;0.090311;0.035718;0.029209
0.133811;0.007790;0.101926;0.007650;0.101623;0.096734;0.139452;0.063127;0.026659;0.080846;0.050836;0.064264;0.075175;0.029850;0.020258
0.138037;0.007551;0.100686;0.007343;0.102671;0.093038;0.142448;0.061499;0.026039;0.082194;0.049310;0.064227;0.075898;0.028992;0.020067
0.112933;0.012341;0.098194;0.012289;0.095216;0.105711;0.115685;0.071834;0.033696;0.074575;0.061833;0.065455;0.075158;0.039079;0.026001
0.122308;0.010036;0.101121;0.009891;0.097779;0.101635;0.127180;0.068052;0.030610;0.077441;0.056469;0.065038;0.074771;0.034549;0.023119
0.116266;0.011570;0.099208;0.011452;0.096124;0.103958;0.119950;0.070483;0.032710;0.075581;0.059826;0.065341;0.075111;0.037423;0.024998
0.128671;0.008506;0.102452;0.008367;0.100050;0.099797;0.134573;0.065368;0.028121;0.078962;0.053346;0.064439;0.074663;0.031582;0.021103
0.142122;0.006189;0.100644;0.005908;0.106718;0.088898;0.150847;0.057443;0.023437;0.085515;0.046574;0.064098;0.077325;0.026100;0.018183
0.143442;0.005904;0.102339;0.005723;0.105643;0.092707;0.151539;0.058403;0.022966;0.083251;0.046459;0.062799;0.075668;0.025760;0.017397
0.125510;0.008851;0.102586;0.008696;0.098968;0.103124;0.131191;0.067019;0.028793;0.077286;0.055120;0.064170;0.074474;0.032750;0.021463
0.114065;0.011913;0.098690;0.011853;0.095679;0.105970;0.117134;0.071394;0.033114;0.074627;0.061255;0.065284;0.075154;0.038425;0.025445
0.110134;0.012943;0.097641;0.012904;0.094410;0.107327;0.112274;0.073011;0.034391;0.073553;0.063814;0.065603;0.074962;0.040327;0.026705
0.131056;0.008192;0.102455;0.008047;0.100241;0.099132;0.136436;0.064878;0.027565;0.079312;0.052411;0.064104;0.074555;0.030915;0.020701
0.107696;0.013594;0.097077;0.013566;0.093533;0.108302;0.109321;0.074018;0.035202;0.072927;0.065439;0.065699;0.074645;0.041519;0.027463
0.112705;0.012518;0.098079;0.012462;0.094986;0.105421;0.115349;0.071950;0.033937;0.074461;0.062006;0.065531;0.075129;0.039270;0.026197
0.077975;0.059120;0.040563;0.019675;0.038547;0.037956;0.031131;0.129163;0.177580;0.047462;0.071443;0.078524;0.061024;0.067299;0.062539
0.094129;0.095638;0.009928;0.014306;0.008390;0.011396;0.005991;0.234414;0.323087;0.010301;0.028587;0.033618;0.021446;0.059024;0.049746
0.128018;0.007381;0.097937;0.006688;0.107860;0.083970;0.140722;0.056498;0.026544;0.092166;0.050309;0.070111;0.082231;0.028496;0.021067
0.139023;0.006703;0.102770;0.006566;0.103040;0.096599;0.145162;0.061445;0.024731;0.081078;0.048801;0.063054;0.074678;0.027775;0.018574
0.145523;0.005950;0.101407;0.005731;0.105827;0.090685;0.152345;0.057941;0.022930;0.083770;0.045998;0.062761;0.075882;0.025666;0.017586
0.122944;0.009708;0.101460;0.009557;0.097949;0.102863;0.127786;0.068006;0.030092;0.077083;0.056246;0.064704;0.074729;0.034216;0.022657
0.113730;0.011982;0.098609;0.011923;0.095644;0.106013;0.116800;0.071434;0.033202;0.074569;0.061436;0.065377;0.075194;0.038550;0.025537
0.070840;0.037186;0.059947;0.016824;0.061376;0.051337;0.050869;0.091195;0.112005;0.074039;0.081471;0.093897;0.080917;0.060135;0.057964
0.132678;0.008005;0.097399;0.007418;0.104846;0.084268;0.141228;0.058525;0.027084;0.088593;0.050248;0.068232;0.080377;0.029367;0.021733
0.093746;0.016754;0.085091;0.012828;0.093628;0.071364;0.100048;0.064975;0.047415;0.095598;0.066939;0.084878;0.087744;0.042296;0.036696
0.132274;0.008099;0.102068;0.007955;0.100576;0.098055;0.137391;0.064300;0.027308;0.079968;0.051772;0.064178;0.074799;0.030618;0.020639
0.072857;0.032000;0.067133;0.017903;0.068833;0.057304;0.061816;0.084628;0.089944;0.081533;0.081293;0.091853;0.083822;0.056040;0.053043
0.074815;0.041930;0.056204;0.019043;0.055193;0.049487;0.047889;0.103057;0.122427;0.066561;0.080373;0.087136;0.074357;0.062258;0.059269
