0.023738;0.262116;0.000671;0.446743;0.000426;0.001383;0.000350;0.035148;0.009017;0.000474;0.000348;0.001642;0.002522;0.072455;0.142967
0.012168;0.145598;0.000439;0.648814;0.000271;0.000941;0.000213;0.019734;0.004836;0.000280;0.000211;0.000913;0.001710;0.048779;0.115093
0.053741;0.317879;0.003643;0.192806;0.002720;0.005706;0.002157;0.056913;0.028979;0.003262;0.002398;0.008682;0.010641;0.135816;0.174658
0.010447;0.143007;0.000314;0.668456;0.000186;0.000704;0.000146;0.018045;0.004014;0.000194;0.000146;0.000677;0.001287;0.043902;0.108475
0.031947;0.274047;0.001264;0.377598;0.000867;0.002401;0.000709;0.041477;0.013257;0.000971;0.000711;0.002974;0.004338;0.090433;0.157007
0.081713;0.082266;0.042772;0.021513;0.049165;0.035867;0.028699;0.055173;0.114397;0.059718;0.041254;0.083269;0.082977;0.119088;0.102129
0.019898;0.194224;0.000813;0.535069;0.000544;0.001624;0.000435;0.028184;0.008052;0.000568;0.000426;0.001746;0.002939;0.067439;0.138041
0.016421;0.200416;0.000470;0.560282;0.000288;0.001009;0.000232;0.026075;0.006127;0.000310;0.000230;0.001086;0.001835;0.057695;0.127523
0.069407;0.331976;0.005801;0.101171;0.004498;0.008226;0.003487;0.069535;0.047125;0.005808;0.004391;0.014949;0.015989;0.153457;0.164182
0.077049;0.255014;0.011619;0.094123;0.010050;0.014554;0.007469;0.064275;0.058157;0.012454;0.009307;0.025894;0.028252;0.165019;0.166765
0.082263;0.216063;0.016711;0.067343;0.015366;0.018941;0.010782;0.064649;0.075524;0.019191;0.014275;0.036887;0.039076;0.166352;0.156576
0.040672;0.357994;0.001472;0.242561;0.000970;0.002659;0.000789;0.053023;0.018672;0.001184;0.000865;0.003877;0.004928;0.109318;0.161015
0.083614;0.209729;0.017682;0.063001;0.016475;0.019754;0.011496;0.065736;0.078957;0.020543;0.015439;0.038934;0.040664;0.165178;0.152798
0.060734;0.314801;0.004802;0.161735;0.003701;0.007241;0.002959;0.062958;0.035311;0.004462;0.003315;0.011458;0.013317;0.141734;0.171471
0.071350;0.029742;0.063313;0.008462;0.087144;0.050250;0.046534;0.039026;0.082722;0.099355;0.057679;0.110517;0.112519;0.076268;0.065119
0.067414;0.021111;0.069333;0.005752;0.098306;0.053267;0.052322;0.035965;0.075268;0.109549;0.061080;0.117258;0.118000;0.062068;0.053308
0.065229;0.008008;0.089726;0.002193;0.129424;0.070917;0.074019;0.032793;0.045860;0.119712;0.072073;0.112403;0.113018;0.035215;0.029407
0.062315;0.008524;0.086243;0.002161;0.128935;0.064876;0.068630;0.031324;0.050668;0.122565;0.069198;0.118174;0.119138;0.036402;0.030846
0.117089;0.001546;0.120261;0.000280;0.035147;0.272245;0.096293;0.138264;0.009073;0.022551;0.131472;0.020734;0.018571;0.010366;0.006105
0.115164;0.002143;0.117106;0.000418;0.036501;0.255586;0.095494;0.142000;0.011295;0.025090;0.135161;0.023286;0.020707;0.012455;0.007594
0.115915;0.002562;0.118457;0.000552;0.040219;0.244091;0.097724;0.135936;0.012624;0.027813;0.132320;0.025923;0.023227;0.013920;0.008718
0.113491;0.003593;0.113773;0.000815;0.040702;0.226125;0.094724;0.141053;0.015879;0.030671;0.136659;0.028911;0.025741;0.016920;0.010941
0.114947;0.002407;0.117012;0.000491;0.037948;0.248743;0.096078;0.140620;0.012192;0.026497;0.134991;0.024644;0.021893;0.013293;0.008245
0.115594;0.002151;0.118323;0.000429;0.037650;0.254312;0.096529;0.138723;0.011343;0.025703;0.133948;0.023821;0.021236;0.012552;0.007685
